uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,_version:1,_order:100
f9e1a50e-aa74-4d36-8e05-0afbf213496f,,,"DC_Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","DC_Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","W01-Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","W01-Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]",Misc,N/A,,
8359fbb7-87e4-4b41-9fe6-b54b41f3e611,,,"DC_Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas","DC_Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas","W02-Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas","W02-Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas",Misc,N/A,,
16b0a34a-322a-4492-813d-d59c4833fd6b,,,DC_Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa,DC_Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa,W03-Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa,W03-Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa,Misc,N/A,,
d5f6ee6f-5036-40c7-8ff2-1dd7d8b07c31,,,"DC_Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s)","DC_Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s)","W04-Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s)","W04-Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s)",Misc,N/A,,
e7c4abc4-2819-4adc-ab50-a63eee45f11e,,,DC_Queda envolvendo uma cadeira de rodas,DC_Queda envolvendo uma cadeira de rodas,W05-Queda envolvendo uma cadeira de rodas,W05-Queda envolvendo uma cadeira de rodas,Misc,N/A,,
fad9cf07-bdf4-4208-883f-57e1f7ff0f27,,,DC_Queda de um leito,DC_Queda de um leito,W06-Queda de um leito,W06-Queda de um leito,Misc,N/A,,
f996df52-10f5-4189-b5ce-8f43f55b37ae,,,DC_Queda de uma cadeira,DC_Queda de uma cadeira,W07-Queda de uma cadeira,W07-Queda de uma cadeira,Misc,N/A,,
426d391d-dbf7-4430-89ba-fcf2f14e1578,,,DC_Queda de outro tipo de mobília,DC_Queda de outro tipo de mobília,W08-Queda de outro tipo de mobília,W08-Queda de outro tipo de mobília,Misc,N/A,,
31a392ce-d4f6-4543-a8e5-ff78f24714a4,,,"DC_Queda envolvendo equipamento de ""playground""","DC_Queda envolvendo equipamento de ""playground""","W09-Queda envolvendo equipamento de ""playground""","W09-Queda envolvendo equipamento de ""playground""",Misc,N/A,,
3e86df39-92e5-4a20-a4aa-f9b5606516b6,,,DC_Queda em ou de escadas ou degraus,DC_Queda em ou de escadas ou degraus,W10-Queda em ou de escadas ou degraus,W10-Queda em ou de escadas ou degraus,Misc,N/A,,
d8418705-205e-4fef-ae21-d4b57d9dc509,,,DC_Queda em ou de escadas de mão,DC_Queda em ou de escadas de mão,W11-Queda em ou de escadas de mão,W11-Queda em ou de escadas de mão,Misc,N/A,,
0a7867ca-94d0-4a7c-9bb2-69bfe48a4118,,,DC_Queda em ou de um andaime,DC_Queda em ou de um andaime,W12-Queda em ou de um andaime,W12-Queda em ou de um andaime,Misc,N/A,,
fc36b596-1428-4892-af67-979c59a65744,,,DC_Queda de ou para fora de edifícios ou outras estruturas,DC_Queda de ou para fora de edifícios ou outras estruturas,W13-Queda de ou para fora de edifícios ou outras estruturas,W13-Queda de ou para fora de edifícios ou outras estruturas,Misc,N/A,,
3ab6f72e-cf0d-470b-8464-6d1fa744a358,,,DC_Queda de árvore,DC_Queda de árvore,W14-Queda de árvore,W14-Queda de árvore,Misc,N/A,,
cfbb7e29-dc18-490b-8760-43a49738d20a,,,DC_Queda de penhasco,DC_Queda de penhasco,W15-Queda de penhasco,W15-Queda de penhasco,Misc,N/A,,
a46d4484-1f85-4ba8-9dde-a3ab6d44e14e,,,DC_Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão,DC_Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão,W16-Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão,W16-Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão,Misc,N/A,,
973cddf6-c63c-46b5-914c-8778c292ba91,,,DC_Outras quedas de um nível a outro,DC_Outras quedas de um nível a outro,W17-Outras quedas de um nível a outro,W17-Outras quedas de um nível a outro,Misc,N/A,,
dd502854-5eba-499b-ab59-15a25930b659,,,DC_Outras quedas no mesmo nível,DC_Outras quedas no mesmo nível,W18-Outras quedas no mesmo nível,W18-Outras quedas no mesmo nível,Misc,N/A,,
a9c0a0ed-b213-473b-9422-36aaa1eb6973,,,DC_Queda sem especificação,DC_Queda sem especificação,W19-Queda sem especificação,W19-Queda sem especificação,Misc,N/A,,
9782daf0-3123-4470-aee2-71cd789653de,,,"DC_Impacto causado por objeto lançado, projetado ou em queda","DC_Impacto causado por objeto lançado, projetado ou em queda","W20-Impacto causado por objeto lançado, projetado ou em queda","W20-Impacto causado por objeto lançado, projetado ou em queda",Misc,N/A,,
a2a15131-1bdc-4994-bead-839d1c6a2fa3,,,DC_Impacto acidental ativo ou passivo causado por equipamento esportivo,DC_Impacto acidental ativo ou passivo causado por equipamento esportivo,W21-Impacto acidental ativo ou passivo causado por equipamento esportivo,W21-Impacto acidental ativo ou passivo causado por equipamento esportivo,Misc,N/A,,
a5533fee-6259-4282-abd4-39effd0e5938,,,DC_Impacto acidental ativo ou passivo causado por outros objetos,DC_Impacto acidental ativo ou passivo causado por outros objetos,W22-Impacto acidental ativo ou passivo causado por outros objetos,W22-Impacto acidental ativo ou passivo causado por outros objetos,Misc,N/A,,
f4d18dc3-852a-47e3-86f0-2f78f2beb030,,,"DC_Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos","DC_Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos","W23-Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos","W23-Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos",Misc,N/A,,
ff069db5-36bf-4f50-be74-9720b3eb859f,,,"DC_Contato com elevadores e instrumentos de transmissão, não classificados em outra parte","DC_Contato com elevadores e instrumentos de transmissão, não classificados em outra parte","W24-Contato com elevadores e instrumentos de transmissão, não classificados em outra parte","W24-Contato com elevadores e instrumentos de transmissão, não classificados em outra parte",Misc,N/A,,
aded79ca-6679-441c-b2bd-adcc1fbee74d,,,DC_Contato com vidro cortante,DC_Contato com vidro cortante,W25-Contato com vidro cortante,W25-Contato com vidro cortante,Misc,N/A,,
863ddcd3-08ad-49fe-9ac0-c7a67af8f93a,,,"DC_Contato com faca, espada e punhal","DC_Contato com faca, espada e punhal","W26-Contato com faca, espada e punhal","W26-Contato com faca, espada e punhal",Misc,N/A,,
3169fa6c-a5ee-4520-ad3b-93759fb223a0,,,DC_Contato com ferramentas manuais sem motor,DC_Contato com ferramentas manuais sem motor,W27-Contato com ferramentas manuais sem motor,W27-Contato com ferramentas manuais sem motor,Misc,N/A,,
30d4eb22-3996-474f-8c8e-457e649ef9c1,,,DC_Contato com segadeira motorizada para cortar ou aparar a grama,DC_Contato com segadeira motorizada para cortar ou aparar a grama,W28-Contato com segadeira motorizada para cortar ou aparar a grama,W28-Contato com segadeira motorizada para cortar ou aparar a grama,Misc,N/A,,
c1522904-0601-406a-9b54-b8f1a1816bdf,,,DC_Contato com outros utensílios manuais e aparelhos domésticos equipados com motor,DC_Contato com outros utensílios manuais e aparelhos domésticos equipados com motor,W29-Contato com outros utensílios manuais e aparelhos domésticos equipados com motor,W29-Contato com outros utensílios manuais e aparelhos domésticos equipados com motor,Misc,N/A,,
70d6d4c4-5006-448b-89bf-900c0a802878,,,DC_Contato com maquinaria agrícola,DC_Contato com maquinaria agrícola,W30-Contato com maquinaria agrícola,W30-Contato com maquinaria agrícola,Misc,N/A,,
20b4d6eb-12d5-4951-97c7-824c7b42822c,,,DC_Contato com outras máquinas e com as não especificadas,DC_Contato com outras máquinas e com as não especificadas,W31-Contato com outras máquinas e com as não especificadas,W31-Contato com outras máquinas e com as não especificadas,Misc,N/A,,
20eaa644-b5d5-4977-824a-423b9b3a21b2,,,DC_Projétil de revólver,DC_Projétil de revólver,W32-Projétil de revólver,W32-Projétil de revólver,Misc,N/A,,
97c2e8cb-82e0-4826-a583-a4269b753a8d,,,"DC_Rifle, espingarda e armas de fogo de maior tamanho","DC_Rifle, espingarda e armas de fogo de maior tamanho","W33-Rifle, espingarda e armas de fogo de maior tamanho","W33-Rifle, espingarda e armas de fogo de maior tamanho",Misc,N/A,,
e0196b84-0959-403d-bd7c-8fd1a0903bc2,,,DC_Projéteis de outras armas de fogo e das não especificadas,DC_Projéteis de outras armas de fogo e das não especificadas,W34-Projéteis de outras armas de fogo e das não especificadas,W34-Projéteis de outras armas de fogo e das não especificadas,Misc,N/A,,
bbd261c3-fb1a-469f-8603-2c8d0156e41a,,,DC_Explosão ou ruptura de caldeira,DC_Explosão ou ruptura de caldeira,W35-Explosão ou ruptura de caldeira,W35-Explosão ou ruptura de caldeira,Misc,N/A,,
27bca7ac-b072-4cc3-9100-5ff8dca1968e,,,DC_Explosão ou ruptura de cilindro de gás,DC_Explosão ou ruptura de cilindro de gás,W36-Explosão ou ruptura de cilindro de gás,W36-Explosão ou ruptura de cilindro de gás,Misc,N/A,,
ae405eb8-55e1-434d-ac2a-00f0c5f4b02f,,,"DC_Explosão ou ruptura de pneumático, tubulação ou mangueira, pressurizados","DC_Explosão ou ruptura de pneumático, tubulação ou mangueira, pressurizados","W37-Explosão ou ruptura de pneumático, tubulação ou mangueira, pressurizados","W37-Explosão ou ruptura de pneumático, tubulação ou mangueira, pressurizados",Misc,N/A,,
636c1ef4-4467-4980-84b4-dcb6e8dccaf5,,,DC_Explosão ou ruptura de outros aparelhos pressurizados especificados,DC_Explosão ou ruptura de outros aparelhos pressurizados especificados,W38-Explosão ou ruptura de outros aparelhos pressurizados especificados,W38-Explosão ou ruptura de outros aparelhos pressurizados especificados,Misc,N/A,,
3ee3877c-21a6-4162-834b-4634fd8c83fa,,,DC_Queima de fogos de artifício,DC_Queima de fogos de artifício,W39-Queima de fogos de artifício,W39-Queima de fogos de artifício,Misc,N/A,,
2dcbe72c-f429-402a-b5e5-51c9f0539bec,,,DC_Explosão de outros materiais,DC_Explosão de outros materiais,W40-Explosão de outros materiais,W40-Explosão de outros materiais,Misc,N/A,,
2b12a3f4-ea0b-414f-93ea-fb3d04cae532,,,DC_Exposição a um jato de alta pressão,DC_Exposição a um jato de alta pressão,W41-Exposição a um jato de alta pressão,W41-Exposição a um jato de alta pressão,Misc,N/A,,
1d0e8721-45f5-431f-a352-79e5fae3a692,,,DC_Exposição ao ruído,DC_Exposição ao ruído,W42-Exposição ao ruído,W42-Exposição ao ruído,Misc,N/A,,
90e2fd63-619f-427d-a69c-63ddf8dfe53d,,,DC_Exposição à vibração,DC_Exposição à vibração,W43-Exposição à vibração,W43-Exposição à vibração,Misc,N/A,,
55775126-9dbd-4bd7-849b-5b3b12a9fcfd,,,DC_Penetração de corpo estranho no ou através de olho ou orifício natural,DC_Penetração de corpo estranho no ou através de olho ou orifício natural,W44-Penetração de corpo estranho no ou através de olho ou orifício natural,W44-Penetração de corpo estranho no ou através de olho ou orifício natural,Misc,N/A,,
571620e0-eb1e-49ef-8e6d-f61ac663e77f,,,DC_Penetração de corpo ou objeto estranho através da pele,DC_Penetração de corpo ou objeto estranho através da pele,W45-Penetração de corpo ou objeto estranho através da pele,W45-Penetração de corpo ou objeto estranho através da pele,Misc,N/A,,
c76342e4-2fc2-4757-90f7-bde4a5e9d869,,,DC_Exposição a outras forças mecânicas inanimadas e às não especificadas,DC_Exposição a outras forças mecânicas inanimadas e às não especificadas,W49-Exposição a outras forças mecânicas inanimadas e às não especificadas,W49-Exposição a outras forças mecânicas inanimadas e às não especificadas,Misc,N/A,,
cd8def5d-4b24-422d-9977-57427b8dba51,,,"DC_Golpe, pancada, pontapé, mordedura ou escoriação infligidos por outra pessoa","DC_Golpe, pancada, pontapé, mordedura ou escoriação infligidos por outra pessoa","W50-Golpe, pancada, pontapé, mordedura ou escoriação infligidos por outra pessoa","W50-Golpe, pancada, pontapé, mordedura ou escoriação infligidos por outra pessoa",Misc,N/A,,
90c1b64e-3b26-40b5-9bf8-ecefce57ca56,,,DC_Colisão entre duas pessoas,DC_Colisão entre duas pessoas,W51-Colisão entre duas pessoas,W51-Colisão entre duas pessoas,Misc,N/A,,
0fbd85bd-431b-4d54-93e0-2c74e8e4b31c,,,"DC_Esmagado, empurrado ou pisoteado por multidão ou debandada em massa de pessoas","DC_Esmagado, empurrado ou pisoteado por multidão ou debandada em massa de pessoas","W52-Esmagado, empurrado ou pisoteado por multidão ou debandada em massa de pessoas","W52-Esmagado, empurrado ou pisoteado por multidão ou debandada em massa de pessoas",Misc,N/A,,
635204ca-c466-4157-afd5-7c82a09e8d0b,,,DC_Mordedura de rato,DC_Mordedura de rato,W53-Mordedura de rato,W53-Mordedura de rato,Misc,N/A,,
ced4ab82-c934-464b-94bf-7bd86e621688,,,DC_Mordedura ou golpe provocado por cão,DC_Mordedura ou golpe provocado por cão,W54-Mordedura ou golpe provocado por cão,W54-Mordedura ou golpe provocado por cão,Misc,N/A,,
aecaa035-da36-49df-9023-7f173d657751,,,DC_Mordedura ou golpe provocado por outros animais mamíferos,DC_Mordedura ou golpe provocado por outros animais mamíferos,W55-Mordedura ou golpe provocado por outros animais mamíferos,W55-Mordedura ou golpe provocado por outros animais mamíferos,Misc,N/A,,
57d10ad1-2381-4b54-9675-00419aac8b80,,,DC_Contato com animais marinhos,DC_Contato com animais marinhos,W56-Contato com animais marinhos,W56-Contato com animais marinhos,Misc,N/A,,
fae068e4-9d9b-4a68-bf92-0e16d98436fa,,,"DC_Mordeduras e picadas de inseto e de outros artrópodes, não-venenosos","DC_Mordeduras e picadas de inseto e de outros artrópodes, não-venenosos","W57-Mordeduras e picadas de inseto e de outros artrópodes, não-venenosos","W57-Mordeduras e picadas de inseto e de outros artrópodes, não-venenosos",Misc,N/A,,
50b43856-b32b-4ad8-ad35-cc857f4bcc83,,,DC_Mordedura ou golpe provocado por crocodilo ou aligator,DC_Mordedura ou golpe provocado por crocodilo ou aligator,W58-Mordedura ou golpe provocado por crocodilo ou aligator,W58-Mordedura ou golpe provocado por crocodilo ou aligator,Misc,N/A,,
db94c79d-71fe-45d0-9b4e-0b066997ec14,,,DC_Mordedura ou esmagamento provocado por outros répteis,DC_Mordedura ou esmagamento provocado por outros répteis,W59-Mordedura ou esmagamento provocado por outros répteis,W59-Mordedura ou esmagamento provocado por outros répteis,Misc,N/A,,
cb2483d7-c234-486f-8868-d24ec913bc6b,,,DC_Contato com espinhos de plantas ou com folhas aguçadas,DC_Contato com espinhos de plantas ou com folhas aguçadas,W60-Contato com espinhos de plantas ou com folhas aguçadas,W60-Contato com espinhos de plantas ou com folhas aguçadas,Misc,N/A,,
e1623fc5-ac87-4295-8898-3346b165d990,,,DC_Exposição a outras forças mecânicas animadas e às não especificadas,DC_Exposição a outras forças mecânicas animadas e às não especificadas,W64-Exposição a outras forças mecânicas animadas e às não especificadas,W64-Exposição a outras forças mecânicas animadas e às não especificadas,Misc,N/A,,
0023893c-8688-4ded-afa4-2adaa5ca80e6,,,DC_Afogamento e submersão durante banho em banheira,DC_Afogamento e submersão durante banho em banheira,W65-Afogamento e submersão durante banho em banheira,W65-Afogamento e submersão durante banho em banheira,Misc,N/A,,
8776bc85-d233-4e09-9860-e986b100bde9,,,DC_Afogamento e submersão consecutiva a queda dentro de uma banheira,DC_Afogamento e submersão consecutiva a queda dentro de uma banheira,W66-Afogamento e submersão consecutiva a queda dentro de uma banheira,W66-Afogamento e submersão consecutiva a queda dentro de uma banheira,Misc,N/A,,
5d5834fe-9c5d-4abd-bb5d-4c7122e30495,,,DC_Afogamento e submersão em piscina,DC_Afogamento e submersão em piscina,W67-Afogamento e submersão em piscina,W67-Afogamento e submersão em piscina,Misc,N/A,,
a0c826e4-3387-4cf8-ac82-1c860cf04eaa,,,DC_Afogamento e submersão conseqüente a queda dentro de uma piscina,DC_Afogamento e submersão conseqüente a queda dentro de uma piscina,W68-Afogamento e submersão conseqüente a queda dentro de uma piscina,W68-Afogamento e submersão conseqüente a queda dentro de uma piscina,Misc,N/A,,
a1153988-a7a0-4e56-859e-d3cdb428b328,,,DC_Afogamento e submersão em águas naturais,DC_Afogamento e submersão em águas naturais,W69-Afogamento e submersão em águas naturais,W69-Afogamento e submersão em águas naturais,Misc,N/A,,
836a7c19-c87e-433f-8660-47ec754bb31b,,,DC_Afogamento e submersão conseqüentes a queda dentro de águas naturais,DC_Afogamento e submersão conseqüentes a queda dentro de águas naturais,W70-Afogamento e submersão conseqüentes a queda dentro de águas naturais,W70-Afogamento e submersão conseqüentes a queda dentro de águas naturais,Misc,N/A,,
5dc750a4-4609-44e9-96c0-5d3219d21462,,,DC_Outros afogamentos e submersão especificados,DC_Outros afogamentos e submersão especificados,W73-Outros afogamentos e submersão especificados,W73-Outros afogamentos e submersão especificados,Misc,N/A,,
55dd9535-8909-4977-91c8-8e2e3dec841d,,,DC_Afogamento e submersão não especificados,DC_Afogamento e submersão não especificados,W74-Afogamento e submersão não especificados,W74-Afogamento e submersão não especificados,Misc,N/A,,
b9d73e76-c854-4daf-95a8-6a429b4e0c26,,,DC_Sufocação e estrangulamento acidental na cama,DC_Sufocação e estrangulamento acidental na cama,W75-Sufocação e estrangulamento acidental na cama,W75-Sufocação e estrangulamento acidental na cama,Misc,N/A,,
8e15bb0a-9be2-4d6e-892b-1bf8605e3cd9,,,DC_Outro enforcamento e estrangulamento acidental,DC_Outro enforcamento e estrangulamento acidental,W76-Outro enforcamento e estrangulamento acidental,W76-Outro enforcamento e estrangulamento acidental,Misc,N/A,,
97608a4f-34b8-48ae-95d5-eb1e6f4902e3,,,"DC_Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias","DC_Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias","W77-Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias","W77-Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias",Misc,N/A,,
57deb6a1-d90f-433d-8c92-cc34a1e7e4b4,,,DC_Inalação do conteúdo gástrico,DC_Inalação do conteúdo gástrico,W78-Inalação do conteúdo gástrico,W78-Inalação do conteúdo gástrico,Misc,N/A,,
b75a47bd-d288-4d67-b8a7-f02fbea335e4,,,DC_Inalação e ingestão de alimentos causando obstrução do trato respiratório,DC_Inalação e ingestão de alimentos causando obstrução do trato respiratório,W79-Inalação e ingestão de alimentos causando obstrução do trato respiratório,W79-Inalação e ingestão de alimentos causando obstrução do trato respiratório,Misc,N/A,,
be1e4fe6-c05a-4b3a-acf1-6442119367ef,,,DC_Inalação e ingestão de outros objetos causando obstrução do trato respiratório,DC_Inalação e ingestão de outros objetos causando obstrução do trato respiratório,W80-Inalação e ingestão de outros objetos causando obstrução do trato respiratório,W80-Inalação e ingestão de outros objetos causando obstrução do trato respiratório,Misc,N/A,,
cfeca304-3417-457e-ace8-93f261582155,,,DC_Confinado ou aprisionado em um ambiente pobre em oxigênio,DC_Confinado ou aprisionado em um ambiente pobre em oxigênio,W81-Confinado ou aprisionado em um ambiente pobre em oxigênio,W81-Confinado ou aprisionado em um ambiente pobre em oxigênio,Misc,N/A,,
fd26ac04-3df1-4ea4-b5c5-548e02c03b31,,,DC_Outros riscos especificados à respiração,DC_Outros riscos especificados à respiração,W83-Outros riscos especificados à respiração,W83-Outros riscos especificados à respiração,Misc,N/A,,
8a782450-cacb-48f5-bfab-37a5f6cb18cd,,,DC_Riscos não especificados à respiração,DC_Riscos não especificados à respiração,W84-Riscos não especificados à respiração,W84-Riscos não especificados à respiração,Misc,N/A,,
57663108-cafe-4426-93ae-b1fe384e361b,,,DC_Exposição a linhas de transmissão de corrente elétrica,DC_Exposição a linhas de transmissão de corrente elétrica,W85-Exposição a linhas de transmissão de corrente elétrica,W85-Exposição a linhas de transmissão de corrente elétrica,Misc,N/A,,
68404e92-b176-4b59-8fb6-6fd45b9adba2,,,DC_Exposição a outra corrente elétrica especificada,DC_Exposição a outra corrente elétrica especificada,W86-Exposição a outra corrente elétrica especificada,W86-Exposição a outra corrente elétrica especificada,Misc,N/A,,
6412e030-5ae7-45cf-b768-2d8a6e85e2a7,,,DC_Exposição a corrente elétrica não especificada,DC_Exposição a corrente elétrica não especificada,W87-Exposição a corrente elétrica não especificada,W87-Exposição a corrente elétrica não especificada,Misc,N/A,,
2579d5f0-b2a1-433c-8f2a-a79c7c55bf2a,,,DC_Exposição a radiação ionizante,DC_Exposição a radiação ionizante,W88-Exposição a radiação ionizante,W88-Exposição a radiação ionizante,Misc,N/A,,
8ccbdbe6-b9b1-4f86-a474-da32e5229ed0,,,DC_Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,DC_Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,W89-Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,W89-Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,Misc,N/A,,
ef29c090-3dc7-4f16-aca6-142ad72678c9,,,DC_Exposição a outros tipos de radiação não-ionizante,DC_Exposição a outros tipos de radiação não-ionizante,W90-Exposição a outros tipos de radiação não-ionizante,W90-Exposição a outros tipos de radiação não-ionizante,Misc,N/A,,
9f385a9b-5648-4454-be55-4fa23c5aaa40,,,DC_Exposição a tipo não especificado de radiação,DC_Exposição a tipo não especificado de radiação,W91-Exposição a tipo não especificado de radiação,W91-Exposição a tipo não especificado de radiação,Misc,N/A,,
5778896c-c77f-4b39-9928-a79e3f945b5d,,,DC_Exposição a um calor excessivo de origem artificial,DC_Exposição a um calor excessivo de origem artificial,W92-Exposição a um calor excessivo de origem artificial,W92-Exposição a um calor excessivo de origem artificial,Misc,N/A,,
98629103-6f05-4b76-b883-95aaec8c08e6,,,DC_Exposição a um frio excessivo de origem artificial,DC_Exposição a um frio excessivo de origem artificial,W93-Exposição a um frio excessivo de origem artificial,W93-Exposição a um frio excessivo de origem artificial,Misc,N/A,,
e58fe4ec-dbe5-451a-8439-bd2b50f42a4c,,,"DC_Exposição a alta, baixa e a variações da pressão atmosférica","DC_Exposição a alta, baixa e a variações da pressão atmosférica","W94-Exposição a alta, baixa e a variações da pressão atmosférica","W94-Exposição a alta, baixa e a variações da pressão atmosférica",Misc,N/A,,
d7274b80-2381-491d-b66d-815aed454439,,,DC_Exposição a outros fatores ambientais artificiais e aos não especificados,DC_Exposição a outros fatores ambientais artificiais e aos não especificados,W99-Exposição a outros fatores ambientais artificiais e aos não especificados,W99-Exposição a outros fatores ambientais artificiais e aos não especificados,Misc,N/A,,
ad5c9535-43ff-4b41-aebe-21cc2316977f,,,DC_Exposição a fogo não-controlado em um edifício ou outro tipo de construção,DC_Exposição a fogo não-controlado em um edifício ou outro tipo de construção,X00-Exposição a fogo não-controlado em um edifício ou outro tipo de construção,X00-Exposição a fogo não-controlado em um edifício ou outro tipo de construção,Misc,N/A,,
e53ade16-10f0-457a-bccb-81d151da54b5,,,DC_Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,DC_Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,X01-Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,X01-Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,Misc,N/A,,
32037982-503a-4575-8bff-1e4d6337da84,,,DC_Exposição a fogo controlado em um edifício ou outro tipo de construção,DC_Exposição a fogo controlado em um edifício ou outro tipo de construção,X02-Exposição a fogo controlado em um edifício ou outro tipo de construção,X02-Exposição a fogo controlado em um edifício ou outro tipo de construção,Misc,N/A,,
d17d86b6-ffa9-4c32-94d5-1ccfd5ce192c,,,DC_Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,DC_Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,X03-Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,X03-Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,Misc,N/A,,
d98b630e-0865-4214-bab0-ca1b017406c2,,,DC_Exposição a combustão de substância muito inflamável,DC_Exposição a combustão de substância muito inflamável,X04-Exposição a combustão de substância muito inflamável,X04-Exposição a combustão de substância muito inflamável,Misc,N/A,,
c6a3710c-b1ed-4261-8025-533c00e60f5e,,,DC_Exposição a combustão de roupa de dormir,DC_Exposição a combustão de roupa de dormir,X05-Exposição a combustão de roupa de dormir,X05-Exposição a combustão de roupa de dormir,Misc,N/A,,
57512a40-c117-4d4e-a729-de5e9d47e817,,,DC_Exposição a combustão de outro tipo de roupa ou de acessórios,DC_Exposição a combustão de outro tipo de roupa ou de acessórios,X06-Exposição a combustão de outro tipo de roupa ou de acessórios,X06-Exposição a combustão de outro tipo de roupa ou de acessórios,Misc,N/A,,
19e056af-497d-4dee-b250-16d9f876b362,,,"DC_Exposição a outro tipo especificado de fumos, fogo ou chamas","DC_Exposição a outro tipo especificado de fumos, fogo ou chamas","X08-Exposição a outro tipo especificado de fumos, fogo ou chamas","X08-Exposição a outro tipo especificado de fumos, fogo ou chamas",Misc,N/A,,
f2c49a11-7ad7-41f3-8c1e-844c70d5b679,,,"DC_Exposição a tipo não especificado de fumos, fogo ou chamas","DC_Exposição a tipo não especificado de fumos, fogo ou chamas","X09-Exposição a tipo não especificado de fumos, fogo ou chamas","X09-Exposição a tipo não especificado de fumos, fogo ou chamas",Misc,N/A,,
fd6bf90e-50e5-4076-9f6c-8182ab8553ea,,,"DC_Contato com bebidas, alimentos, gordura e óleo de cozinha quentes","DC_Contato com bebidas, alimentos, gordura e óleo de cozinha quentes","X10-Contato com bebidas, alimentos, gordura e óleo de cozinha quentes","X10-Contato com bebidas, alimentos, gordura e óleo de cozinha quentes",Misc,N/A,,
135e2879-1709-4a45-a97c-d183798517c1,,,DC_Contato com água corrente quente de torneira,DC_Contato com água corrente quente de torneira,X11-Contato com água corrente quente de torneira,X11-Contato com água corrente quente de torneira,Misc,N/A,,
966c9ce7-bf7c-4d4b-8b61-b051df07ff5e,,,DC_Contato com outros líquidos quentes,DC_Contato com outros líquidos quentes,X12-Contato com outros líquidos quentes,X12-Contato com outros líquidos quentes,Misc,N/A,,
197e3d52-ed09-4f3b-801d-f17af6a0efd0,,,DC_Contato com vapor d'água e com vapores quentes,DC_Contato com vapor d'água e com vapores quentes,X13-Contato com vapor d'água e com vapores quentes,X13-Contato com vapor d'água e com vapores quentes,Misc,N/A,,
144f618c-8f2e-466b-965e-b2e3f15a4845,,,DC_Contato com ar e gases quentes,DC_Contato com ar e gases quentes,X14-Contato com ar e gases quentes,X14-Contato com ar e gases quentes,Misc,N/A,,
a4d537f4-5de2-441d-95e6-9c7ce0f7507e,,,DC_Contato com aparelhos domésticos quentes,DC_Contato com aparelhos domésticos quentes,X15-Contato com aparelhos domésticos quentes,X15-Contato com aparelhos domésticos quentes,Misc,N/A,,
2e95fdd6-54ed-4ddc-b053-37c335096195,,,"DC_Contato com aquecedores, radiadores e tubulação","DC_Contato com aquecedores, radiadores e tubulação","X16-Contato com aquecedores, radiadores e tubulação","X16-Contato com aquecedores, radiadores e tubulação",Misc,N/A,,
6bcfff5b-98f0-4dea-b1d4-93a31af8a408,,,"DC_Contato com motores, máquinas e ferramentos quentes","DC_Contato com motores, máquinas e ferramentos quentes","X17-Contato com motores, máquinas e ferramentos quentes","X17-Contato com motores, máquinas e ferramentos quentes",Misc,N/A,,
