uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,Same as mappings,_version:1,_order:100
21d9353a-9500-4710-a4f7-d290cc360c30,,,Contato com espinhos de plantas ou com folhas aguçadas,Contato com espinhos de plantas ou com folhas aguçadas,W60-Contato com espinhos de plantas ou com folhas aguçadas,W60-Contato com espinhos de plantas ou com folhas aguçadas,Diagnosis,N/A,ICD 10 - WHO:W60,,
7b76fd20-74ec-4ff1-9832-e2b201c1c12c,,,Exposição a outras forças mecânicas animadas e às não especificadas,Exposição a outras forças mecânicas animadas e às não especificadas,W64-Exposição a outras forças mecânicas animadas e às não especificadas,W64-Exposição a outras forças mecânicas animadas e às não especificadas,Diagnosis,N/A,ICD 10 - WHO:W64,,
c37364a6-f7bb-4bb3-a088-dc15ffe237be,,,Afogamento e submersão durante banho em banheira,Afogamento e submersão durante banho em banheira,W65-Afogamento e submersão durante banho em banheira,W65-Afogamento e submersão durante banho em banheira,Diagnosis,N/A,ICD 10 - WHO:W65,,
69cbf8f9-0041-4724-af84-6c6151147256,,,Afogamento e submersão consecutiva a queda dentro de uma banheira,Afogamento e submersão consecutiva a queda dentro de uma banheira,W66-Afogamento e submersão consecutiva a queda dentro de uma banheira,W66-Afogamento e submersão consecutiva a queda dentro de uma banheira,Diagnosis,N/A,ICD 10 - WHO:W66,,
17e2b7e8-551d-48bb-a998-ad55e41c3122,,,Afogamento e submersão em piscina,Afogamento e submersão em piscina,W67-Afogamento e submersão em piscina,W67-Afogamento e submersão em piscina,Diagnosis,N/A,ICD 10 - WHO:W67,,
c41567f6-b156-489b-820f-6102e11bfd59,,,Afogamento e submersão conseqüente a queda dentro de uma piscina,Afogamento e submersão conseqüente a queda dentro de uma piscina,W68-Afogamento e submersão conseqüente a queda dentro de uma piscina,W68-Afogamento e submersão conseqüente a queda dentro de uma piscina,Diagnosis,N/A,ICD 10 - WHO:W68,,
97fde4fb-0a61-43bf-a96d-151f51f08e6b,,,Afogamento e submersão em águas naturais,Afogamento e submersão em águas naturais,W69-Afogamento e submersão em águas naturais,W69-Afogamento e submersão em águas naturais,Diagnosis,N/A,ICD 10 - WHO:W69,,
e5835f26-77bf-4509-b787-a616b002c0b8,,,Afogamento e submersão conseqüentes a queda dentro de águas naturais,Afogamento e submersão conseqüentes a queda dentro de águas naturais,W70-Afogamento e submersão conseqüentes a queda dentro de águas naturais,W70-Afogamento e submersão conseqüentes a queda dentro de águas naturais,Diagnosis,N/A,ICD 10 - WHO:W70,,
3cf7677f-03c9-48dd-90cf-e01258b9afea,,,Outros afogamentos e submersão especificados,Outros afogamentos e submersão especificados,W73-Outros afogamentos e submersão especificados,W73-Outros afogamentos e submersão especificados,Diagnosis,N/A,ICD 10 - WHO:W73,,
98af9111-cbd8-479a-88bd-31e561248761,,,Afogamento e submersão não especificados,Afogamento e submersão não especificados,W74-Afogamento e submersão não especificados,W74-Afogamento e submersão não especificados,Diagnosis,N/A,ICD 10 - WHO:W74,,
7a5c9fac-6f94-4595-99fc-87bb0a8ccd1e,,,Sufocação e estrangulamento acidental na cama,Sufocação e estrangulamento acidental na cama,W75-Sufocação e estrangulamento acidental na cama,W75-Sufocação e estrangulamento acidental na cama,Diagnosis,N/A,ICD 10 - WHO:W75,,
39dbdc1e-2b00-4a9b-ba54-6bfe2f22115d,,,Outro enforcamento e estrangulamento acidental,Outro enforcamento e estrangulamento acidental,W76-Outro enforcamento e estrangulamento acidental,W76-Outro enforcamento e estrangulamento acidental,Diagnosis,N/A,ICD 10 - WHO:W76,,
038c1f57-0fec-4388-aeb9-55e7d444a03f,,,"Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias","Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias","W77-Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias","W77-Risco a respiração devido a desmoronamento, queda de terra e de outras substâncias",Diagnosis,N/A,ICD 10 - WHO:W77,,
d06fd25e-0c45-42c2-afef-b1a85f792293,,,Inalação do conteúdo gástrico,Inalação do conteúdo gástrico,W78-Inalação do conteúdo gástrico,W78-Inalação do conteúdo gástrico,Diagnosis,N/A,ICD 10 - WHO:W78,,
128e4b4b-20ea-4d33-bf54-e9d5134be606,,,Inalação e ingestão de alimentos causando obstrução do trato respiratório,Inalação e ingestão de alimentos causando obstrução do trato respiratório,W79-Inalação e ingestão de alimentos causando obstrução do trato respiratório,W79-Inalação e ingestão de alimentos causando obstrução do trato respiratório,Diagnosis,N/A,ICD 10 - WHO:W79,,
6d68dc4c-f3cd-435b-b76c-7cc50ca35511,,,Inalação e ingestão de outros objetos causando obstrução do trato respiratório,Inalação e ingestão de outros objetos causando obstrução do trato respiratório,W80-Inalação e ingestão de outros objetos causando obstrução do trato respiratório,W80-Inalação e ingestão de outros objetos causando obstrução do trato respiratório,Diagnosis,N/A,ICD 10 - WHO:W80,,
854419f2-ade1-47c2-b47a-7cffbf471e48,,,Confinado ou aprisionado em um ambiente pobre em oxigênio,Confinado ou aprisionado em um ambiente pobre em oxigênio,W81-Confinado ou aprisionado em um ambiente pobre em oxigênio,W81-Confinado ou aprisionado em um ambiente pobre em oxigênio,Diagnosis,N/A,ICD 10 - WHO:W81,,
7e1d53ae-548d-4c93-9deb-1f5fbc7190f7,,,Outros riscos especificados à respiração,Outros riscos especificados à respiração,W83-Outros riscos especificados à respiração,W83-Outros riscos especificados à respiração,Diagnosis,N/A,ICD 10 - WHO:W83,,
7cacc1fd-98a8-4432-ba9d-a554e52ab94a,,,Riscos não especificados à respiração,Riscos não especificados à respiração,W84-Riscos não especificados à respiração,W84-Riscos não especificados à respiração,Diagnosis,N/A,ICD 10 - WHO:W84,,
a0ec1d43-d548-4bc9-aa64-2a2693e742e8,,,Exposição a linhas de transmissão de corrente elétrica,Exposição a linhas de transmissão de corrente elétrica,W85-Exposição a linhas de transmissão de corrente elétrica,W85-Exposição a linhas de transmissão de corrente elétrica,Diagnosis,N/A,ICD 10 - WHO:W85,,
04a15218-f02a-4a4a-86d7-adad8b6ad778,,,Exposição a outra corrente elétrica especificada,Exposição a outra corrente elétrica especificada,W86-Exposição a outra corrente elétrica especificada,W86-Exposição a outra corrente elétrica especificada,Diagnosis,N/A,ICD 10 - WHO:W86,,
a07d3d0e-a296-4938-a105-2ce5a6dd552c,,,Exposição a corrente elétrica não especificada,Exposição a corrente elétrica não especificada,W87-Exposição a corrente elétrica não especificada,W87-Exposição a corrente elétrica não especificada,Diagnosis,N/A,ICD 10 - WHO:W87,,
87290121-8725-4d99-b4c9-b4f0e716455a,,,Exposição a radiação ionizante,Exposição a radiação ionizante,W88-Exposição a radiação ionizante,W88-Exposição a radiação ionizante,Diagnosis,N/A,ICD 10 - WHO:W88,,
4053c585-8da9-46cc-9e27-cf65fc5f2119,,,Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,W89-Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,W89-Exposição a fontes luminosas artificais visíveis ou à luz ultravioleta,Diagnosis,N/A,ICD 10 - WHO:W89,,
a020918b-ccc1-4e86-a868-fa8b3cff9f19,,,Exposição a outros tipos de radiação não-ionizante,Exposição a outros tipos de radiação não-ionizante,W90-Exposição a outros tipos de radiação não-ionizante,W90-Exposição a outros tipos de radiação não-ionizante,Diagnosis,N/A,ICD 10 - WHO:W90,,
9b26e302-7d36-4177-ab48-21d097ad18d3,,,Exposição a tipo não especificado de radiação,Exposição a tipo não especificado de radiação,W91-Exposição a tipo não especificado de radiação,W91-Exposição a tipo não especificado de radiação,Diagnosis,N/A,ICD 10 - WHO:W91,,
bd4477b3-ef1d-4921-9d62-796203541411,,,Exposição a um calor excessivo de origem artificial,Exposição a um calor excessivo de origem artificial,W92-Exposição a um calor excessivo de origem artificial,W92-Exposição a um calor excessivo de origem artificial,Diagnosis,N/A,ICD 10 - WHO:W92,,
bbdeda54-4585-46fb-8dd6-b1fe5ccf325f,,,Exposição a um frio excessivo de origem artificial,Exposição a um frio excessivo de origem artificial,W93-Exposição a um frio excessivo de origem artificial,W93-Exposição a um frio excessivo de origem artificial,Diagnosis,N/A,ICD 10 - WHO:W93,,
e82c979f-0238-4896-ba2a-024800d20646,,,"Exposição a alta, baixa e a variações da pressão atmosférica","Exposição a alta, baixa e a variações da pressão atmosférica","W94-Exposição a alta, baixa e a variações da pressão atmosférica","W94-Exposição a alta, baixa e a variações da pressão atmosférica",Diagnosis,N/A,ICD 10 - WHO:W94,,
34fbbe68-0a28-469d-8d3e-11bcbdca167a,,,Exposição a outros fatores ambientais artificiais e aos não especificados,Exposição a outros fatores ambientais artificiais e aos não especificados,W99-Exposição a outros fatores ambientais artificiais e aos não especificados,W99-Exposição a outros fatores ambientais artificiais e aos não especificados,Diagnosis,N/A,ICD 10 - WHO:W99,,
dffbcd99-2534-4b00-8df7-6e1c02338699,,,Exposição a fogo não-controlado em um edifício ou outro tipo de construção,Exposição a fogo não-controlado em um edifício ou outro tipo de construção,X00-Exposição a fogo não-controlado em um edifício ou outro tipo de construção,X00-Exposição a fogo não-controlado em um edifício ou outro tipo de construção,Diagnosis,N/A,ICD 10 - WHO:X00,,
c878db68-1931-45dc-ad4c-2e3a631b2594,,,Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,X01-Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,X01-Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção,Diagnosis,N/A,ICD 10 - WHO:X01,,
a217ee1a-ebd2-47c0-8ac9-93725878f0f4,,,Exposição a fogo controlado em um edifício ou outro tipo de construção,Exposição a fogo controlado em um edifício ou outro tipo de construção,X02-Exposição a fogo controlado em um edifício ou outro tipo de construção,X02-Exposição a fogo controlado em um edifício ou outro tipo de construção,Diagnosis,N/A,ICD 10 - WHO:X02,,
d3fccdc7-8d28-4b31-9f05-f105ecd51106,,,Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,X03-Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,X03-Exposição a fogo controlado fora de um edifício ou de outro tipo de construção,Diagnosis,N/A,ICD 10 - WHO:X03,,
eb21d3d1-567e-4bac-85f1-15b9f2cfc031,,,Exposição a combustão de substância muito inflamável,Exposição a combustão de substância muito inflamável,X04-Exposição a combustão de substância muito inflamável,X04-Exposição a combustão de substância muito inflamável,Diagnosis,N/A,ICD 10 - WHO:X04,,
a8fd7a59-08ad-42de-9c1c-20448277326a,,,Exposição a combustão de roupa de dormir,Exposição a combustão de roupa de dormir,X05-Exposição a combustão de roupa de dormir,X05-Exposição a combustão de roupa de dormir,Diagnosis,N/A,ICD 10 - WHO:X05,,
2698c121-c106-4f86-8dec-309909cde33b,,,Exposição a combustão de outro tipo de roupa ou de acessórios,Exposição a combustão de outro tipo de roupa ou de acessórios,X06-Exposição a combustão de outro tipo de roupa ou de acessórios,X06-Exposição a combustão de outro tipo de roupa ou de acessórios,Diagnosis,N/A,ICD 10 - WHO:X06,,
70cf2563-13c8-413e-a135-3543054d4d95,,,"Exposição a outro tipo especificado de fumos, fogo ou chamas","Exposição a outro tipo especificado de fumos, fogo ou chamas","X08-Exposição a outro tipo especificado de fumos, fogo ou chamas","X08-Exposição a outro tipo especificado de fumos, fogo ou chamas",Diagnosis,N/A,ICD 10 - WHO:X08,,
3267f45e-1975-46af-85df-ccece9975e94,,,"Exposição a tipo não especificado de fumos, fogo ou chamas","Exposição a tipo não especificado de fumos, fogo ou chamas","X09-Exposição a tipo não especificado de fumos, fogo ou chamas","X09-Exposição a tipo não especificado de fumos, fogo ou chamas",Diagnosis,N/A,ICD 10 - WHO:X09,,
34bdea8d-8971-4d0d-9320-0498bcc3fe10,,,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes","Contato com bebidas, alimentos, gordura e óleo de cozinha quentes","X10-Contato com bebidas, alimentos, gordura e óleo de cozinha quentes","X10-Contato com bebidas, alimentos, gordura e óleo de cozinha quentes",Diagnosis,N/A,ICD 10 - WHO:X10,,
672819bb-2424-4eff-902a-7d367088def0,,,Contato com água corrente quente de torneira,Contato com água corrente quente de torneira,X11-Contato com água corrente quente de torneira,X11-Contato com água corrente quente de torneira,Diagnosis,N/A,ICD 10 - WHO:X11,,
7ef5be02-5245-4fd5-a2a1-9bbab74a9499,,,Contato com outros líquidos quentes,Contato com outros líquidos quentes,X12-Contato com outros líquidos quentes,X12-Contato com outros líquidos quentes,Diagnosis,N/A,ICD 10 - WHO:X12,,
fb0621fe-97bf-40df-bb40-357d1ed3c83b,,,Contato com vapor d'água e com vapores quentes,Contato com vapor d'água e com vapores quentes,X13-Contato com vapor d'água e com vapores quentes,X13-Contato com vapor d'água e com vapores quentes,Diagnosis,N/A,ICD 10 - WHO:X13,,
01de440d-a8b4-45ad-8a74-aad66a107bf4,,,Contato com ar e gases quentes,Contato com ar e gases quentes,X14-Contato com ar e gases quentes,X14-Contato com ar e gases quentes,Diagnosis,N/A,ICD 10 - WHO:X14,,
08a4f5b3-b8cd-4e76-a658-ddbe37778524,,,Contato com aparelhos domésticos quentes,Contato com aparelhos domésticos quentes,X15-Contato com aparelhos domésticos quentes,X15-Contato com aparelhos domésticos quentes,Diagnosis,N/A,ICD 10 - WHO:X15,,
dca3784e-73c5-4a62-ae51-eff80bae3106,,,"Contato com aquecedores, radiadores e tubulação","Contato com aquecedores, radiadores e tubulação","X16-Contato com aquecedores, radiadores e tubulação","X16-Contato com aquecedores, radiadores e tubulação",Diagnosis,N/A,ICD 10 - WHO:X16,,
91ec24eb-8626-4b5a-ae83-1af97c6fa40a,,,"Contato com motores, máquinas e ferramentos quentes","Contato com motores, máquinas e ferramentos quentes","X17-Contato com motores, máquinas e ferramentos quentes","X17-Contato com motores, máquinas e ferramentos quentes",Diagnosis,N/A,ICD 10 - WHO:X17,,
7a23daf1-f345-4d99-8ad8-393a98fb4624,,,Contato com outros metais quentes,Contato com outros metais quentes,X18-Contato com outros metais quentes,X18-Contato com outros metais quentes,Diagnosis,N/A,ICD 10 - WHO:X18,,
d3f59328-24da-46d9-9a99-1f4954a42df1,,,Contato com outras fontes de calor ou com substâncias quentes não especificados,Contato com outras fontes de calor ou com substâncias quentes não especificados,X19-Contato com outras fontes de calor ou com substâncias quentes não especificados,X19-Contato com outras fontes de calor ou com substâncias quentes não especificados,Diagnosis,N/A,ICD 10 - WHO:X19,,
527fe378-ae37-4f95-a36f-563342a674d1,,,Contato com serpentes e lagartos venenosos,Contato com serpentes e lagartos venenosos,X20-Contato com serpentes e lagartos venenosos,X20-Contato com serpentes e lagartos venenosos,Diagnosis,N/A,ICD 10 - WHO:X20,,
87055a3a-df30-4e28-8d19-7c7edf71c2d9,,,Contato com aranhas venenosas,Contato com aranhas venenosas,X21-Contato com aranhas venenosas,X21-Contato com aranhas venenosas,Diagnosis,N/A,ICD 10 - WHO:X21,,
7bae1c34-0798-47c7-ac57-87192898988a,,,Contato com escorpiões,Contato com escorpiões,X22-Contato com escorpiões,X22-Contato com escorpiões,Diagnosis,N/A,ICD 10 - WHO:X22,,
9cc011e5-50a9-4d80-acc4-e80eb5d12147,,,"Contato com abelhas, vespas e vespões","Contato com abelhas, vespas e vespões","X23-Contato com abelhas, vespas e vespões","X23-Contato com abelhas, vespas e vespões",Diagnosis,N/A,ICD 10 - WHO:X23,,
b28e3ef2-8013-418f-8d11-02087d537c9b,,,Contato com centopéias e miríapodes venenosas (tropicais),Contato com centopéias e miríapodes venenosas (tropicais),X24-Contato com centopéias e miríapodes venenosas (tropicais),X24-Contato com centopéias e miríapodes venenosas (tropicais),Diagnosis,N/A,ICD 10 - WHO:X24,,
07877569-a24d-4d0f-a0d4-828a221ad9cd,,,Contato com outros artrópodes venenosos especificados,Contato com outros artrópodes venenosos especificados,X25-Contato com outros artrópodes venenosos especificados,X25-Contato com outros artrópodes venenosos especificados,Diagnosis,N/A,ICD 10 - WHO:X25,,
3b0eb200-ad16-47d8-a7c6-b295960a48f7,,,Contato com animais e plantas marinhos venenosos,Contato com animais e plantas marinhos venenosos,X26-Contato com animais e plantas marinhos venenosos,X26-Contato com animais e plantas marinhos venenosos,Diagnosis,N/A,ICD 10 - WHO:X26,,
ffb05005-a8c7-4f36-bd4c-7f053bbcff01,,,Contato com outros animais venenosos especificados,Contato com outros animais venenosos especificados,X27-Contato com outros animais venenosos especificados,X27-Contato com outros animais venenosos especificados,Diagnosis,N/A,ICD 10 - WHO:X27,,
5863a1d6-0524-4fb2-82ba-8c02703ed16b,,,Contato com outras plantas venenosas especificadas,Contato com outras plantas venenosas especificadas,X28-Contato com outras plantas venenosas especificadas,X28-Contato com outras plantas venenosas especificadas,Diagnosis,N/A,ICD 10 - WHO:X28,,
e1214625-c052-4e50-a19a-1790756894e8,,,"Contato com animais ou plantas venenosos, sem especificação","Contato com animais ou plantas venenosos, sem especificação","X29-Contato com animais ou plantas venenosos, sem especificação","X29-Contato com animais ou plantas venenosos, sem especificação",Diagnosis,N/A,ICD 10 - WHO:X29,,
6dc96f9d-bc6c-40f7-b412-ede3434a8b48,,,Exposição a calor natural excessivo,Exposição a calor natural excessivo,X30-Exposição a calor natural excessivo,X30-Exposição a calor natural excessivo,Diagnosis,N/A,ICD 10 - WHO:X30,,
82c9fc42-1fe9-4c80-9a49-34ffc9354760,,,Exposição a frio natural excessivo,Exposição a frio natural excessivo,X31-Exposição a frio natural excessivo,X31-Exposição a frio natural excessivo,Diagnosis,N/A,ICD 10 - WHO:X31,,
c563331f-55a3-45da-86fe-7a7555808b00,,,Exposição à luz solar,Exposição à luz solar,X32-Exposição à luz solar,X32-Exposição à luz solar,Diagnosis,N/A,ICD 10 - WHO:X32,,
8b27085e-b366-4d72-9338-f414f6a02314,,,Vítima de raio,Vítima de raio,X33-Vítima de raio,X33-Vítima de raio,Diagnosis,N/A,ICD 10 - WHO:X33,,
7d41a391-03aa-4f37-a715-4228ef93de89,,,Vítima de terremoto,Vítima de terremoto,X34-Vítima de terremoto,X34-Vítima de terremoto,Diagnosis,N/A,ICD 10 - WHO:X34,,
a90333fa-6edd-4252-b72b-9215818b6d44,,,Vítima de erupção vulcânica,Vítima de erupção vulcânica,X35-Vítima de erupção vulcânica,X35-Vítima de erupção vulcânica,Diagnosis,N/A,ICD 10 - WHO:X35,,
d6cd4c8c-0a11-4f92-9384-8a863396bed4,,,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre","Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre","X36-Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre","X36-Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre",Diagnosis,N/A,ICD 10 - WHO:X36,,
51c92be2-4c5b-4305-8129-937647613110,,,Vítima de tempestade cataclísmica,Vítima de tempestade cataclísmica,X37-Vítima de tempestade cataclísmica,X37-Vítima de tempestade cataclísmica,Diagnosis,N/A,ICD 10 - WHO:X37,,
92e16b98-a92a-4f2b-8ce1-7abce5e441b6,,,Vítima de inundação,Vítima de inundação,X38-Vítima de inundação,X38-Vítima de inundação,Diagnosis,N/A,ICD 10 - WHO:X38,,
a1b4fca6-0c8c-462a-93fd-9504e13a4d99,,,Exposição a outras forças da natureza e às não especificadas,Exposição a outras forças da natureza e às não especificadas,X39-Exposição a outras forças da natureza e às não especificadas,X39-Exposição a outras forças da natureza e às não especificadas,Diagnosis,N/A,ICD 10 - WHO:X39,,
dbe95cb0-7ac7-4039-9961-95b7bf854f40,,,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos","Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos","X40-Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos","X40-Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",Diagnosis,N/A,ICD 10 - WHO:X40,,
1aa28944-831f-4f61-9191-0f21635d562d,,,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte","Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte","X41-Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte","X41-Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte",Diagnosis,N/A,ICD 10 - WHO:X41,,
0527ea8a-4214-4fe3-83e7-c3e076c00ba7,,,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte,X42-Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte,X42-Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte,Diagnosis,N/A,ICD 10 - WHO:X42,,
7929b8e5-167f-40ff-b067-4ec93cf4e679,,,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo,X43-Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo,X43-Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo,Diagnosis,N/A,ICD 10 - WHO:X43,,
cad50224-e7a6-4fa8-a0aa-6d1df36570a4,,,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas","Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas","X44-Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas","X44-Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas",Diagnosis,N/A,ICD 10 - WHO:X44,,
8136c6ed-d642-4bb2-8fb6-77fe95a3709b,,,Envenenamento [intoxicação] acidental por e exposição ao álcool,Envenenamento [intoxicação] acidental por e exposição ao álcool,X45-Envenenamento [intoxicação] acidental por e exposição ao álcool,X45-Envenenamento [intoxicação] acidental por e exposição ao álcool,Diagnosis,N/A,ICD 10 - WHO:X45,,
866d948e-0c92-4512-993d-636eddc1ae62,,,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidorcarbonetos halogenados e seus vapores,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidorcarbonetos halogenados e seus vapores,X46-Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidorcarbonetos halogenados e seus vapores,X46-Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidorcarbonetos halogenados e seus vapores,Diagnosis,N/A,ICD 10 - WHO:X46,,
91a74ae8-1f3b-475f-990d-ef0c7bdf9c88,,,Intoxicação acidental por e exposição a outros gases e vapores,Intoxicação acidental por e exposição a outros gases e vapores,X47-Intoxicação acidental por e exposição a outros gases e vapores,X47-Intoxicação acidental por e exposição a outros gases e vapores,Diagnosis,N/A,ICD 10 - WHO:X47,,
fdb15999-eae8-454a-8269-d83803543abd,,,Envenenamento [intoxicação] acidental por e exposição a pesticidas,Envenenamento [intoxicação] acidental por e exposição a pesticidas,X48-Envenenamento [intoxicação] acidental por e exposição a pesticidas,X48-Envenenamento [intoxicação] acidental por e exposição a pesticidas,Diagnosis,N/A,ICD 10 - WHO:X48,,
224d47f4-aef3-4178-bd57-882a7e4cab2a,,,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,X49-Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,X49-Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,Diagnosis,N/A,ICD 10 - WHO:X49,,
b4d0f7d4-5748-4d5d-8e7d-4aab4e898782,,,Excesso de exercícios e movimentos vigorosos ou repetitivos,Excesso de exercícios e movimentos vigorosos ou repetitivos,X50-Excesso de exercícios e movimentos vigorosos ou repetitivos,X50-Excesso de exercícios e movimentos vigorosos ou repetitivos,Diagnosis,N/A,ICD 10 - WHO:X50,,
0bf35fa9-8a83-4912-94f0-44c6aabb5c72,,,Viagem e movimento,Viagem e movimento,X51-Viagem e movimento,X51-Viagem e movimento,Diagnosis,N/A,ICD 10 - WHO:X51,,
76578cb3-3873-4997-9dba-0b561e8542b9,,,Estadia prolongada em ambiente agravitacional,Estadia prolongada em ambiente agravitacional,X52-Estadia prolongada em ambiente agravitacional,X52-Estadia prolongada em ambiente agravitacional,Diagnosis,N/A,ICD 10 - WHO:X52,,
cc0294e3-c96e-4a9f-8550-5f07f88ee1ea,,,Falta de alimento,Falta de alimento,X53-Falta de alimento,X53-Falta de alimento,Diagnosis,N/A,ICD 10 - WHO:X53,,
c74699a0-0140-4aa2-98ff-233b155711fb,,,Falta de água,Falta de água,X54-Falta de água,X54-Falta de água,Diagnosis,N/A,ICD 10 - WHO:X54,,
877862ff-0304-453c-9103-7d41656db94f,,,Privação não especificada,Privação não especificada,X57-Privação não especificada,X57-Privação não especificada,Diagnosis,N/A,ICD 10 - WHO:X57,,
2408679c-4d21-45dc-a599-3860d674df41,,,Exposição a outros fatores especificados,Exposição a outros fatores especificados,X58-Exposição a outros fatores especificados,X58-Exposição a outros fatores especificados,Diagnosis,N/A,ICD 10 - WHO:X58,,
76faa6b1-6e31-4cbd-9c06-5fcabbdc2600,,,Exposição a fatores não especificados,Exposição a fatores não especificados,X59-Exposição a fatores não especificados,X59-Exposição a fatores não especificados,Diagnosis,N/A,ICD 10 - WHO:X59,,
0d90892b-aa15-4a7c-8cc7-7e30ce314fe4,,,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos","Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos","X60-Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos","X60-Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",Diagnosis,N/A,ICD 10 - WHO:X60,,
f6f63ac0-9099-4b5a-978a-e26a28ef3ce1,,,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte","Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte","X61-Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte","X61-Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",Diagnosis,N/A,ICD 10 - WHO:X61,,
